"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0030421",177.94555580057,-0.14079058451712,0.284821753256731,-0.494311206595988,0.621086411857332,0.888175916489034
"FBgn0030425",6.26386634374353,0.304861244029473,0.725990630265758,0.419924488443982,0.674540617676731,NA
"FBgn0030429",3.66475562265908,0.540957123976159,0.890404681413075,0.607540745537925,0.54349211082371,NA
"FBgn0030431",504.661426452723,-0.121803119150288,0.140189742486656,-0.868844731360301,0.384932062892594,0.765876816882996
"FBgn0030432",33.3446240657574,0.320986085125193,0.335881490988238,0.95565279343253,0.339247679644303,0.735493211169454
"FBgn0030433",493.039604596941,0.364971624608441,0.172925933613797,2.11056616541709,0.0348096184295867,0.205329875400036
"FBgn0030434",822.882870995203,-0.149964670336856,0.140955383182977,-1.06391587855984,0.287366809168508,0.68898235497472
"FBgn0030435",794.906343688784,0.0416193091764761,0.118121565723655,0.352343019849942,0.724581028887373,0.929084563769775
"FBgn0030437",0.125504515033079,-0.772444029679091,3.81343347922586,-0.202558674194023,0.839479993534155,NA
"FBgn0030438",5.90297560462279,-0.129611408052362,0.775661176035837,-0.16709797016626,0.867292963133675,NA
"FBgn0030439",0,NA,NA,NA,NA,NA
"FBgn0030440",0,NA,NA,NA,NA,NA
"FBgn0030441",0,NA,NA,NA,NA,NA
"FBgn0030443",0.338587302663714,1.04372842365224,2.98490848796607,0.349668483258406,0.726587508993071,NA
"FBgn0030447",569.542176164675,0.167209208408564,0.1695554557148,0.986162360294782,0.324053446410728,0.72333718334863
"FBgn0030448",529.830076883852,0.182503538867226,0.177400616325282,1.02876496512609,0.303590133705033,0.705857821729751
"FBgn0030449",1.68373999730125,-0.268980989869726,1.3632433215388,-0.197309596621465,0.843585269948542,NA
"FBgn0030451",1019.73361369496,-0.191268027721571,0.127564879450292,-1.49937842253912,0.133775488047526,0.469003111634185
"FBgn0030452",945.476353913299,-0.703715537788279,0.122492058306543,-5.74498908351422,9.19269168107603e-09,4.42258802668184e-07
"FBgn0030455",3.73940534481182,-0.38873728972908,0.978890749730602,-0.397120199405361,0.691278825115074,NA
"FBgn0030456",697.703230598407,0.3163667076403,0.124743068636892,2.53614658591729,0.0112079808114325,0.0915446754598164
"FBgn0030457",515.524119578844,0.0545040908595031,0.126211437082356,0.431847478481192,0.665852269523699,0.906425979595314
"FBgn0030459",7.94827636457306,0.135034521608244,0.659419622878731,0.204777833299446,0.837745706470435,0.961732071028059
"FBgn0030460",427.781732530836,0.17413976095849,0.186492504837929,0.933762786390933,0.350426269506593,0.743271621076294
"FBgn0030462",0.664950626927198,-2.68149976749886,2.3962129905992,-1.11905735342346,0.26311567195319,NA
"FBgn0030465",637.403569911023,-0.198358020146023,0.137044742810661,-1.44739605531656,0.147786029936351,0.495589011621168
"FBgn0030466",2748.51372191629,0.340509418440428,0.125058229740659,2.72280696077789,0.00647298683199525,0.0603030878571074
"FBgn0030467",820.865999552767,0.285065229073755,0.120541389680941,2.36487425462979,0.0180361936349817,0.131219615055902
"FBgn0030468",1697.36337706631,-0.0744816631933951,0.118322537685428,-0.629479933834852,0.529034901549742,0.848257647949025
"FBgn0030469",2191.51935389291,0.219759697358812,0.178290244414432,1.23259518814717,0.217726833082564,0.605661909006078
"FBgn0030474",964.681730227852,0.166022931719196,0.105574967371467,1.57255963087388,0.115820821371819,0.434028228850811
"FBgn0030477",3.93786186181857,-0.0986114457101979,0.931833462030589,-0.10582518199691,0.915721056629931,NA
"FBgn0030478",1470.17413229135,-0.144347151977665,0.117077751920207,-1.23291701121869,0.217606728032608,0.605661909006078
"FBgn0030479",250.834260783247,-0.302489773504452,0.163524964841018,-1.8498079103612,0.0643412403423025,0.305657616078187
"FBgn0030480",214.074610162825,0.18560824993491,0.246625696881656,0.752590878735457,0.45169580044983,0.811121049666158
"FBgn0030481",440.147467710898,0.114354534346182,0.140240228639113,0.815418909794112,0.414832563844018,0.785103531666832
"FBgn0030482",4225.62582120885,-0.249252826603882,0.0858518027717977,-2.90329170217217,0.00369262519222279,0.0384171493435879
"FBgn0030483",4.50354684135007,0.594405623623047,0.892444337507168,0.666042237752753,0.505384103259344,NA
"FBgn0030484",1191.11191863968,-0.00925898643473898,0.105489355122446,-0.0877717607050656,0.930058082812226,0.986231022692385
"FBgn0030485",320.571066239769,0.499873148368011,0.161301294061122,3.09900271586534,0.0019417324015788,0.0229234592600572
"FBgn0030486",2235.85187709434,0.0816687216103176,0.108476732543319,0.75286856172317,0.451528901629727,0.811121049666158
"FBgn0030491",0.566939705535118,-0.802188004352884,2.59009953405253,-0.309713195885474,0.756779067014846,NA
"FBgn0030492",0,NA,NA,NA,NA,NA
"FBgn0030493",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0030494",0.315552660470026,-1.6145384013346,3.53298679631379,-0.456989650518695,0.64767848440251,NA
"FBgn0030495",0.338352707012696,-0.594489418950433,3.48775125041884,-0.170450636030606,0.864655752924604,NA
"FBgn0030499",773.796400894821,0.0681407498570882,0.153694220084272,0.443352715669632,0.657510631481599,0.901873435697175
"FBgn0030500",623.938212234739,0.110306274722509,0.117775913394022,0.936577535624602,0.348975911878094,0.742928862494545
"FBgn0030501",1252.76285113518,-0.272075106668582,0.14997921605189,-1.81408540350317,0.069664578414175,0.319727464490135
"FBgn0030502",2637.89365399794,-0.240944464989344,0.108994834430414,-2.21060444055422,0.0270632409916035,0.172339215587694
"FBgn0030503",160.325987400725,0.198567143554197,0.207195530545028,0.958356307357912,0.337883119486914,0.733753046772018
"FBgn0030504",2920.61004785971,-0.0791011259687358,0.110646581451219,-0.714898959653889,0.47467147991275,0.821178700335444
"FBgn0030505",1701.96892076601,-0.265146564260743,0.133489969852291,-1.98626581872879,0.0470038159155429,0.249743294504038
"FBgn0030506",393.895384444694,0.112296237588343,0.124443373608655,0.902388245608706,0.366850662969918,0.753156898840312
"FBgn0030507",352.955668079652,-0.2517088134279,0.175341377077305,-1.43553573961568,0.151134491514466,0.501551982804984
"FBgn0030508",8.20469099948306,0.417504347047828,0.625284767330061,0.667702731397974,0.504323366138977,0.836152067006913
"FBgn0030509",0.643844853977191,-1.19536667609118,2.51024222579246,-0.476195748684699,0.633934927965166,NA
"FBgn0030510",442.775692542601,0.204325284873395,0.173759661137977,1.17590747780722,0.239631850376732,0.63736974191154
"FBgn0030511",189.960575340476,0.104312164855281,0.160360257509982,0.650486389053022,0.515378090843065,0.843226233553534
"FBgn0030512",1297.89113030687,-0.00604281849978305,0.114106459848925,-0.0529577248105288,0.957765591132235,0.990380367962954
"FBgn0030514",1654.00639341421,-0.147663218714563,0.111219570638204,-1.32767297937976,0.184286163713899,0.560141233450404
"FBgn0030518",275.739964856832,-0.0121067840814011,0.157067636028739,-0.077080068099999,0.938559849171656,0.988638990906371
"FBgn0030519",1049.70835610983,-0.203649059274886,0.162722271333487,-1.25151313096855,0.210747325973731,0.597969780005039
"FBgn0030520",5037.93832643585,0.150508285225922,0.127242224562186,1.18284858460931,0.236869161585421,0.634114516524753
"FBgn0030521",4971.00262966193,0.000956902703199372,0.148923929216121,0.0064254462545821,0.994873270914555,0.997389813758352
"FBgn0030522",264.223463259726,-0.0487282984235896,0.196422003219535,-0.248079632754419,0.804072793840601,0.954270335539045
"FBgn0030524",8.74636984510838,-0.414325149340141,0.62399858548475,-0.66398411627532,0.506700477208877,0.837756867661796
"FBgn0030525",5.04718736016508,0.519914749222163,0.777209999309257,0.668950154635473,0.503527274911288,NA
"FBgn0030528",138.330120063823,-0.262443780693053,0.230008831425961,-1.14101610388614,0.253863221574652,0.654091958089989
"FBgn0030529",8881.14504394016,-0.563575764290425,0.0958866859191986,-5.87751843634826,4.16462345679436e-09,2.18001012772953e-07
"FBgn0030530",1733.24755064952,0.0586028685683661,0.164772759011485,0.355658720045352,0.722096162823175,0.927613267969947
"FBgn0030532",2068.44063395738,-0.278505044054904,0.240732588214372,-1.15690628394231,0.247310651081289,0.647896301211698
"FBgn0030536",2.72034982392036,0.553031302435153,1.1661388635153,0.47424137873945,0.635327789160399,NA
"FBgn0030537",0.377704543804788,0.268058071695446,3.32999780332508,0.0804979725295267,0.935841208690823,NA
"FBgn0030538",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0030539",0.691110598011278,-1.19392696321732,2.50291911467886,-0.477013802090246,0.633352293388143,NA
"FBgn0030540",0,NA,NA,NA,NA,NA
"FBgn0030541",0.125504515033079,-0.772444029679091,3.81343347922586,-0.202558674194023,0.839479993534155,NA
"FBgn0030542",0.277391822383485,0.14738506696758,3.68497533439548,0.0399962153319972,0.968096143607918,NA
"FBgn0030543",0.604350393333731,0.197849493338823,2.3279494896393,0.0849887397554654,0.932270342692788,NA
"FBgn0030544",0,NA,NA,NA,NA,NA
"FBgn0030545",311.718829314286,0.423481584597208,0.166815916187829,2.53861618408391,0.0111291843087499,0.0911674628487693
"FBgn0030551",2.50786991227957,0.383599063989114,1.10224995695328,0.348014587407574,0.727829228310329,NA
"FBgn0030552",504.559053088768,0.0640089688420458,0.142252267564785,0.449968003588376,0.652733511880115,0.900795673184802
"FBgn0030554",286.101666651652,-0.276016752828701,0.174380190165757,-1.58284466008629,0.113456874691853,0.430327537145691
"FBgn0030555",224.021258400305,0.0318776479666273,0.162937647374422,0.195643232121636,0.84488941977259,0.963153739988117
"FBgn0030556",1420.23586002847,-0.0561296047596107,0.144877779157456,-0.387427285854569,0.69843990683113,0.917362935778078
"FBgn0030558",2.00394573624256,0.741913208415001,1.40656732609184,0.527463701631983,0.59787161690912,NA
"FBgn0030559",5.20200000007698,-0.315416509399637,0.913156305886815,-0.345413493140497,0.729783534645911,NA
"FBgn0030562",38.8189679997908,-0.0569070942324025,0.316039514575355,-0.180063225033317,0.857102932848473,0.966474322603269
"FBgn0030563",0.167018587456651,0.199113885676895,3.80781883510775,0.0522907980393086,0.958296985388213,NA
"FBgn0030566",0,NA,NA,NA,NA,NA
"FBgn0030569",2.27065853976273,0.686811769423334,1.13383063722278,0.605744585545526,0.544684372353916,NA
"FBgn0030570",0,NA,NA,NA,NA,NA
"FBgn0030571",239.663049041325,0.149073679303076,0.169721995091183,0.878340366096841,0.379759036057407,0.762827846575833
"FBgn0030572",327.803622583355,-0.0855093932769933,0.124543809216117,-0.686580841032505,0.492346905164868,0.829562403409134
"FBgn0030573",35.5988311097175,0.159155466219035,0.318945704601291,0.499004889932576,0.617775939182608,0.886698118166021
"FBgn0030574",15.5573938125682,0.710255975769322,0.451610570958669,1.57271778262764,0.115784180386299,0.434028228850811
"FBgn0030575",54.6838155970709,0.368771499466515,0.27747996609697,1.32900225069813,0.183847227333142,0.55914870042894
"FBgn0030576",279.455701027547,-0.542645945533795,0.143630347460886,-3.77807305438408,0.000158046521310098,0.00286584138750314
"FBgn0030577",0.577377438543035,-1.42389663601563,2.51452345159906,-0.566268982343407,0.571210942564612,NA
"FBgn0030578",0.299608396657164,-1.38350163355482,3.57095001054432,-0.387432372189363,0.698436141954087,NA
"FBgn0030581",503.85190055074,-0.0449632290203411,0.140648404953348,-0.319685310581767,0.749206896352618,0.937361829902177
"FBgn0030582",1030.18061241403,0.00186917709561935,0.127939077431628,0.0146098997518429,0.988343401236492,0.996602929412433
"FBgn0030583",42.5668174129635,0.523708260506681,0.290362357144711,1.80363689583108,0.0712882480817425,0.324048109658298
"FBgn0030584",298.451902209246,-0.015113508426504,0.144582919029712,-0.104531769920887,0.916747357622863,0.984856846960781
"FBgn0030586",6.14604739673914,-0.294659719823246,0.811415268290629,-0.36314293227929,0.71649811516563,NA
"FBgn0030587",7.47887023046308,0.563268439265079,0.817414453626197,0.689085489944935,0.490769470578613,0.828534341506247
"FBgn0030588",187.404948402575,0.568241958146019,0.188313269606587,3.01753540434593,0.00254839270923258,0.0286648390804644
"FBgn0030589",2.65402357887494,0.180187923751961,1.17523875342008,0.153320270649341,0.878145715996832,NA
"FBgn0030590",33.1612774005377,0.723922620603008,0.381826057729439,1.89594870739801,0.0579668273654674,0.286869280978033
"FBgn0030591",4.64616425410992,-0.0175966380558162,0.854191702756113,-0.0206003383070093,0.983564470594133,NA
"FBgn0030592",12.5618210945221,0.237116813939662,0.65720089892628,0.360798066964087,0.71825040794899,0.926103508188915
"FBgn0030593",12.4735124774882,-0.521592418950356,0.540685038261859,-0.964688093880165,0.334701060468041,0.732890535720995
"FBgn0030594",12.1152290707326,0.109863899885814,0.62798912842097,0.174945544299562,0.861122422900722,0.967913643073773
"FBgn0030595",2.56711834885848,1.26246690475358,1.17707350928193,1.07254720694865,0.283474322534085,NA
"FBgn0030596",21.1411744888998,-0.459090782328863,0.453796847471811,-1.01166586962105,0.31169783967325,0.713126909300026
"FBgn0030597",10.303873770315,0.0219396620099238,0.623365918375794,0.0351954788723268,0.971923867336622,0.99242336241753
"FBgn0030598",37.9496164253343,2.08734518096623,0.328204802001832,6.35988616935159,2.01903316901608e-10,1.27306159588794e-08
"FBgn0030599",5.26022040462126,-0.795781851598144,0.780265719307632,-1.01988570291705,0.30778267088606,NA
"FBgn0030600",2534.88412692687,0.0131779493188346,0.158540555214407,0.083120368167079,0.933755830431721,0.986625590539953
"FBgn0030603",646.56204146816,-0.0263419679420456,0.120101560856726,-0.219330771008629,0.826392393604344,0.960940455298754
"FBgn0030605",658.796751182879,-0.117346706045815,0.158893644129722,-0.73852359978611,0.460196331562156,0.813727229146341
"FBgn0030606",526.148918091071,0.215438799304429,0.147077705011466,1.46479576416856,0.142976647894187,0.486108921741552
"FBgn0030607",23.7016062745677,0.606743463871762,0.492750985047276,1.23133891617396,0.218196132572233,0.605752638892159
"FBgn0030608",0,NA,NA,NA,NA,NA
"FBgn0030610",262.758931804993,-0.00731497264509893,0.149272139072613,-0.0490042729376348,0.960915890720963,0.990414659730392
"FBgn0030611",127.986778563334,-0.164395484401953,0.206296730813486,-0.796888461361916,0.425515812793414,0.793393179248112
"FBgn0030612",394.10139487703,-0.502506621132481,0.174460749242542,-2.88034198703273,0.00397244019618198,0.0409190838525032
"FBgn0030613",10.7348571210473,0.0415392787394001,0.573425807504609,0.0724405462672976,0.942251318280705,0.989013580991788
"FBgn0030614",1.22239003255476,1.26153357799994,1.73945386558796,0.725246931210516,0.468300556057185,NA
"FBgn0030615",76.6349263380383,-0.135304617810917,0.230516641780361,-0.586962471628563,0.557228911463443,0.857584362076596
"FBgn0030616",24076.7668857915,-0.19322470994734,0.151957849989889,-1.27156780620545,0.203526721384349,0.587796464590188
"FBgn0030617",1.37273360963146,1.75511370576913,1.63447065627224,1.07381169495697,0.282907087254283,NA
"FBgn0030618",1.36290646251373,0.106474085961758,1.52987157727755,0.0695967475591846,0.944514625736997,NA
"FBgn0030619",0.643329299340281,1.98043943989722,2.3807090550191,0.83186957924236,0.405482564506904,NA
"FBgn0030620",0,NA,NA,NA,NA,NA
"FBgn0030621",0,NA,NA,NA,NA,NA
"FBgn0030622",0,NA,NA,NA,NA,NA
"FBgn0030623",0.125504515033079,-0.772444029679091,3.81343347922586,-0.202558674194023,0.839479993534155,NA
"FBgn0030624",0,NA,NA,NA,NA,NA
"FBgn0030625",271.640029296774,0.0899439683052613,0.176215607200141,0.510419989093844,0.60975725577612,0.881761938871475
"FBgn0030626",444.458126615149,-0.0474490499344404,0.140273228941365,-0.338261621925551,0.73516604211629,0.934315300039437
"FBgn0030627",929.000338747633,-0.00443012288552104,0.186165872357139,-0.0237966434418352,0.981014817438024,0.994738125608553
"FBgn0030628",526.354260279392,0.0698940291964849,0.136013321607659,0.513876349539493,0.60733844368648,0.881668358761759
"FBgn0030629",137.913986961469,0.471021785402335,0.226200222838627,2.08232237568734,0.0373130334209715,0.214472636162118
"FBgn0030630",582.113146811169,0.133692654446079,0.174333525124145,0.766878627337311,0.443153682056232,0.80374114093572
"FBgn0030631",1269.75978100212,-0.158772330245297,0.124198876943767,-1.27837170634951,0.201118395354817,0.585834538981975
"FBgn0030634",8.03622248134619,-3.21374911170868,0.904780447367238,-3.55196569627489,0.000382364705880102,0.00601591955962209
"FBgn0030636",17.3661499534213,-0.632507784917967,0.486892281875855,-1.29907129043224,0.193919464652229,0.572947001881613
"FBgn0030638",979.926670462496,0.212143559179536,0.145772259338686,1.45530816454346,0.145583967352478,0.491949484467215
"FBgn0030640",0,NA,NA,NA,NA,NA
"FBgn0030641",5.02385324914403,-0.139093458548606,0.943444122958073,-0.147431580910688,0.882791379912571,NA
"FBgn0030642",21.906125474917,0.122320893536155,0.41916592803066,0.29181974334328,0.770424448956676,0.945584706429686
"FBgn0030643",9.48810240034712,-0.586546787545392,0.572778254799016,-1.02403815548341,0.30581725331634,0.708212854577602
"FBgn0030645",90.6171816064207,0.0103853415778992,0.198397352079569,0.0523461702943193,0.958252865145677,0.990380367962954
"FBgn0030646",225.405030641837,0.271571952513441,0.144336705551627,1.88151691197015,0.0599016369229773,0.291226261950964
"FBgn0030647",11.8961224808504,-0.323934194348832,0.547598917509342,-0.591553752191823,0.554149450752644,0.856826475511532
"FBgn0030648",394.545843219541,-0.0444643288677338,0.12301837917226,-0.361444600123298,0.717767112186626,0.92583550788571
"FBgn0030653",208.226680265469,0.428915409894101,0.214680201883626,1.99792717787087,0.0457245556719592,0.24600224748398
"FBgn0030654",109.939911966794,-0.29795825944438,0.214197606395965,-1.39104383311163,0.164212135219752,0.524083420306092
"FBgn0030655",295.250272342906,-0.134976176754472,0.13065322865623,-1.03308718921609,0.301563097936477,0.704182698483236
"FBgn0030657",83.1650433171636,-0.0397495795078634,0.230582713486336,-0.172387508616161,0.863132891853123,0.967913643073773
"FBgn0030658",1127.30220298827,-0.120753793043548,0.134861876266091,-0.895388647902931,0.370579366940639,0.757262968585057
"FBgn0030659",453.333241734236,-0.039041172584767,0.124931908827919,-0.31249960839502,0.754660860625139,0.940416580773025
"FBgn0030660",164.110424676025,0.359985160065284,0.190517979541803,1.88950754637988,0.0588238525590281,0.288503786004002
"FBgn0030661",25.7025315065074,0.588713094671994,0.392402433469289,1.50027890873941,0.133542170470645,0.468382420913264
"FBgn0030662",712.535895926295,0.585204341074403,0.18785959897501,3.11511545998908,0.00183872921065823,0.021988136810788
"FBgn0030663",3.26209548688452,0.31595281514833,1.0582520670541,0.298561018669079,0.765275012088024,NA
"FBgn0030664",12.6083470694406,0.397850423347123,0.555237006749073,0.71654161828396,0.473656978907019,0.82078847292174
"FBgn0030665",6.40702090583829,-0.525140024587728,0.736615425478732,-0.712909350556209,0.475901852673824,NA
"FBgn0030666",13.6726194819469,-1.04554311407912,0.583416611434395,-1.79210377899344,0.0731163436760216,0.328766790067816
"FBgn0030667",126.577764418743,0.319990359938296,0.230979574706523,1.38536214877384,0.165941758883532,0.527351378078518
"FBgn0030668",236.669466243895,-0.0326842119429358,0.157285508924072,-0.207801800474281,0.835383726727147,0.961428176060561
"FBgn0030669",218.613557212889,-0.0486393001027767,0.158086851362609,-0.307674545248619,0.75832999069218,0.941625166674309
"FBgn0030670",645.096244773616,-0.277805337173328,0.14887785387371,-1.86599504187496,0.0620420591810152,0.298138601942026
"FBgn0030671",298.985751693214,-0.0655276715478901,0.139444412584019,-0.469919664284919,0.638412414552529,0.896779571149502
"FBgn0030672",6023.70741058949,-0.363413952390765,0.121996004808189,-2.97890043991318,0.00289284756970286,0.0316385934983212
"FBgn0030673",93.2087510877659,-0.0577313209755838,0.204621474282866,-0.282137156805824,0.777838343029665,0.948054364121013
"FBgn0030674",9482.40053644156,-0.0151749862028073,0.148237978469107,-0.10236908489662,0.918463721409736,0.985135998743518
"FBgn0030675",73.0206677541486,0.192848490280697,0.247458731260121,0.779315764283868,0.435793730658874,0.798923176271764
"FBgn0030676",10.4089863019512,0.376598099897919,0.618547829523356,0.608842327016361,0.542628954809108,0.85284800435607
"FBgn0030678",217.172846933852,-0.0708026446148321,0.183897285360864,-0.385011907467231,0.700228593433904,0.91765117039055
"FBgn0030679",435.641001392432,-0.179088291407089,0.154308772536955,-1.16058399313752,0.245811118046526,0.646685597728324
"FBgn0030680",577.701975757259,-0.0692942565853372,0.122466665386376,-0.565821371609307,0.571515216691448,0.864230397989601
"FBgn0030683",253.653716058869,-0.183869084541261,0.187740945964716,-0.979376574441127,0.327393947350112,0.727027701119258
"FBgn0030684",5.93104715255272,-0.486170766264955,0.72268057583516,-0.67273257718753,0.50111743831812,NA
"FBgn0030685",2120.0781363353,-0.322817152521633,0.119491002792585,-2.70160217068381,0.00690062750884883,0.0635331003939699
"FBgn0030686",454.7608491443,-0.144260566626558,0.135177313786501,-1.06719509794671,0.285883745697925,0.687889683562831
"FBgn0030687",783.165925207013,-0.0095400806231184,0.156032643620355,-0.0611415688522878,0.951246463901328,0.98966424695338
"FBgn0030688",4.50089817905762,0.708373410986818,0.816973257237025,0.867070500425574,0.38590338266352,NA
"FBgn0030691",25.4643177735683,0.260767429336403,0.376228785979426,0.693108659023933,0.488241364006605,0.827623802979018
"FBgn0030692",785.13236675707,-0.021892867354032,0.112849872818513,-0.193999929350745,0.846175937222263,0.963153739988117
"FBgn0030693",370.169013749899,-0.106531917477203,0.172177322958945,-0.618733731285881,0.536091784753979,0.851636349172262
"FBgn0030694",220.438418103466,-0.0496728380581822,0.151500008009139,-0.327873501202626,0.743007310184035,0.936470046877557
"FBgn0030695",203.242798394203,-0.158162513862941,0.213485906595021,-0.740856932364028,0.458780191029748,0.813282994485582
"FBgn0030696",23.4817615465338,0.0722833258945529,0.402447416053204,0.179609367612381,0.857459249993192,0.96649963944926
"FBgn0030697",3.34881986297673,-0.0843044278959893,1.08610114471285,-0.0776211573907128,0.938129411991886,NA
"FBgn0030699",719.967858448959,-0.182780684855356,0.100696117216391,-1.81517112981198,0.069497614895425,0.319614610287895
"FBgn0030700",50.0329551914018,-0.0258630935687333,0.283948998763747,-0.0910835878320953,0.927426173442817,0.985925874301408
"FBgn0030701",1296.94088120062,-0.162103225867789,0.114392321996417,-1.41708134810714,0.156459145114334,0.511271874670828
"FBgn0030703",1788.40127944224,-0.103727371331606,0.158039415755571,-0.65633861550105,0.511606276820697,0.840690827636458
"FBgn0030704",178.273228450656,-0.00221659279963544,0.192242860993084,-0.011530169641593,0.990800459498517,0.996779551915272
"FBgn0030706",16.1769855450051,-0.535374921048503,0.500945629563905,-1.06872859937828,0.285191980683713,0.687317744932482
"FBgn0030707",0.410358851086384,-2.06108457264066,3.15899464578488,-0.652449530229755,0.51411122104097,NA
"FBgn0030710",213.866549225275,0.215188434042649,0.173203732437465,1.24240067471031,0.214088766821744,0.6001760127648
"FBgn0030711",220.811913884976,-0.353324178681147,0.235270870363116,-1.50177613631398,0.133154933301305,0.467769355294709
"FBgn0030715",1.51732814078461,-1.2626662948372,1.53566315520225,-0.822228683783786,0.41094675663849,NA
"FBgn0030716",804.381569537528,0.246099847569234,0.122701719381163,2.00567562386592,0.0448908675888231,0.24287589702141
"FBgn0030717",321.441531269017,-0.0583263553297135,0.160391685306799,-0.363649494786131,0.716119762038038,0.92494838084406
"FBgn0030718",1020.1157974699,0.142949991322593,0.143420834571781,0.99671705125274,0.31890187073267,0.720359956427602
"FBgn0030719",2623.43821357499,0.0236009381532226,0.166827234465265,0.141469336399846,0.887499182397948,0.976279097558551
"FBgn0030720",1305.67629407331,-0.180617895591601,0.114886126460259,-1.57214714392935,0.115916430244481,0.434188234655477
"FBgn0030721",81.2043709007279,-0.0182370387343354,0.293849569762465,-0.0620624993566517,0.950513060580556,0.98966424695338
"FBgn0030722",25.3672556861449,0.358953570589413,0.390732537488934,0.918668235044489,0.358269129419215,0.747711625916782
"FBgn0030723",34.6868270878762,0.626216722521558,0.313773949799596,1.99575752837836,0.0459603218283352,0.246792102307893
"FBgn0030724",416.440069672866,0.0294299660656724,0.15494858466612,0.189933752083554,0.849361043515571,0.963733837107526
"FBgn0030725",11.6268739231394,-0.401284495917973,0.594265921909479,-0.675260823687444,0.499510069278723,0.833249277248788
"FBgn0030729",1.59590402438882,-0.648440453677498,1.53092079246815,-0.42356237949586,0.671884996573953,NA
"FBgn0030731",1379.90707533825,-0.0762150139088347,0.150021464347108,-0.508027396216413,0.611434130453726,0.882698845943183
"FBgn0030733",0,NA,NA,NA,NA,NA
"FBgn0030734",3296.20481035905,-0.128898545534639,0.120191858028779,-1.07243991106099,0.283522489708181,0.686642067471124
"FBgn0030735",1197.15131283068,-0.184322388358202,0.102990779283691,-1.78969796752854,0.0735024793303585,0.329435183342259
"FBgn0030737",117.393542953385,0.181699821814468,0.20307751371936,0.894731368759842,0.370930705824261,0.757594278022876
"FBgn0030738",606.991939255041,-0.242044579365743,0.179960667281149,-1.34498600734571,0.178629753330643,0.549624930488333
"FBgn0030739",340.346035841721,-0.0201586809980717,0.134343534396088,-0.150053228007515,0.880722620729601,0.975208374682841
"FBgn0030740",3582.90570586246,-0.0847314474284079,0.159413471987707,-0.531519992456736,0.595058490933067,0.875484693128108
"FBgn0030742",18.7860035136209,0.178625918213682,0.412962875840409,0.432547157780624,0.66534378567301,0.906312468461075
"FBgn0030743",195.017024646313,0.0192852629085241,0.201214911135833,0.0958441041951673,0.923644388489402,0.985745287677691
"FBgn0030744",658.268195765871,-0.197007133654844,0.141780035973833,-1.38952661636511,0.164672673086202,0.524319303020832
"FBgn0030745",746.315930250067,0.0573075274449504,0.125352078485054,0.457172534652332,0.647547037907542,0.899325680198505
"FBgn0030746",37.2483357419705,-0.451841330434149,0.347410481850805,-1.30059786344671,0.193396138758938,0.572612149168134
"FBgn0030747",1366.41822909239,0.0881539819807683,0.108125711501062,0.815291578265386,0.4149054282825,0.785103531666832
"FBgn0030748",942.00047264325,-0.128487885495356,0.101025651408815,-1.27183426885723,0.203432010306176,0.587796464590188
"FBgn0030749",1038.73265859232,-0.00425122430025472,0.130738762660225,-0.0325169384637912,0.974059808231559,0.992987526261705
"FBgn0030752",3462.6918001845,-0.40611310940583,0.120299083325257,-3.37586204466585,0.000735848060404856,0.0104073661441921
"FBgn0030753",1838.03418953571,-0.0559906910279539,0.0987181407319529,-0.56717732539133,0.570593711672795,0.863935139576619
"FBgn0030755",127.863964209043,0.0645622595907118,0.866642527088472,0.0744969899037979,0.940614936222245,0.989013580991788
"FBgn0030756",2.92255563611644,-0.469604086647821,1.03202674286746,-0.455030928116296,0.649086988551418,NA
"FBgn0030757",179.945989600308,0.0908382322289894,0.194807609044406,0.466297146577488,0.641002820925472,0.898011609302942
"FBgn0030758",1462.00683854408,-0.24768222861866,0.202292519963267,-1.22437660405652,0.220810190964058,0.61035600947664
"FBgn0030759",459.185960389467,0.080172962021373,0.207855804521252,0.38571432828654,0.699708250050849,0.91765117039055
"FBgn0030761",431.37679861211,-0.0169884330282473,0.133680917629731,-0.127081960009444,0.898875529515417,0.978592679157203
"FBgn0030763",3.70119236206329,-2.58616422182088,1.1202996824301,-2.30845751577032,0.0209737031726138,NA
"FBgn0030764",16.1699746651929,-0.378832705922214,0.503833516825964,-0.751900564910356,0.452110858395629,0.811121049666158
"FBgn0030765",844.536059514962,0.13732642424296,0.16529897964995,0.830775994708333,0.406100186116014,0.779334067107122
"FBgn0030766",580.489629130512,-0.0449725438421081,0.123422800630957,-0.364377923788809,0.715575818309169,0.92494838084406
"FBgn0030768",675.208184395129,0.421554267743782,0.167507007564601,2.5166366104487,0.0118480958675538,0.0953691507791589
"FBgn0030769",1.23716735182964,-0.425243255966757,1.58327722881453,-0.268584205108006,0.788249668311104,NA
"FBgn0030770",4.1857573374121,0.184854877036161,0.884238420733859,0.209055468187803,0.834404937777563,NA
"FBgn0030773",0,NA,NA,NA,NA,NA
"FBgn0030774",0,NA,NA,NA,NA,NA
"FBgn0030775",0.569914924873215,-0.440832313749751,2.32893947710639,-0.189284572692059,0.849869785969396,NA
